x_m,y_m
4.930000,-0.371000
4.980000,-0.421000
5.030000,-0.471000
5.030000,-0.521000
5.080000,-0.571000
5.130000,-0.621000
5.180000,-0.671000
5.230000,-0.721000
5.230000,-0.771000
5.280000,-0.821000
5.330000,-0.871000
5.330000,-0.921000
5.380000,-0.971000
5.430000,-1.021000
5.480000,-1.071000
5.530000,-1.121000
5.580000,-1.171000
5.630000,-1.221000
5.680000,-1.271000
5.680000,-1.321000
5.730000,-1.371000
5.730000,-1.421000
5.780000,-1.471000
5.830000,-1.521000
5.880000,-1.521000
5.930000,-1.521000
