x_m,y_m
-16.002000,2.043000
-16.002000,2.093000
-16.052000,2.143000
-16.052000,2.193000
-16.052000,2.243000
-16.102000,2.293000
-16.102000,2.343000
-16.102000,2.393000
-16.102000,2.443000
-16.102000,2.493000
-16.102000,2.543000
-16.102000,2.593000
-16.102000,2.643000
-16.102000,2.693000
-16.102000,2.743000
-16.102000,2.793000
-16.102000,2.843000
-16.102000,2.893000
-16.102000,2.943000
-16.102000,2.993000
-16.102000,3.043000
-16.102000,3.093000
-16.102000,3.143000
-16.102000,3.193000
-16.052000,3.243000
-16.052000,3.293000
-16.052000,3.343000
-16.052000,3.393000
-16.052000,3.443000
-16.052000,3.493000
-16.052000,3.543000
-16.052000,3.593000
-16.002000,3.643000
-16.002000,3.693000
-16.002000,3.743000
-16.002000,3.793000
-16.002000,3.843000
-16.002000,3.893000
-15.952000,3.943000
-15.952000,3.993000
-15.952000,4.043000
-15.952000,4.093000
-15.952000,4.143000
-15.952000,4.193000
-15.902000,4.243000
-15.902000,4.293000
-15.902000,4.343000
-15.902000,4.393000
-15.902000,4.443000
-15.852000,4.493000
-15.852000,4.543000
-15.852000,4.593000
-15.852000,4.643000
-15.852000,4.693000
-15.802000,4.743000
-15.802000,4.793000
-15.802000,4.843000
-15.752000,4.893000
-15.752000,4.943000
-15.752000,4.993000
-15.702000,5.043000
-15.702000,5.093000
-15.702000,5.143000
-15.652000,5.193000
-15.652000,5.243000
-15.652000,5.293000
-15.652000,5.343000
-15.602000,5.393000
-15.602000,5.443000
-15.602000,5.493000
-15.602000,5.543000
-15.552000,5.593000
-15.552000,5.643000
-15.552000,5.693000
-15.552000,5.743000
-15.502000,5.793000
-15.502000,5.843000
-15.502000,5.893000
-15.502000,5.943000
-15.452000,5.993000
-15.452000,6.043000
-15.452000,6.093000
-15.402000,6.143000
-15.402000,6.193000
-15.402000,6.243000
-15.352000,6.293000
-15.352000,6.343000
-15.352000,6.393000
-15.302000,6.443000
-15.302000,6.493000
-15.302000,6.543000
-15.252000,6.593000
-15.252000,6.643000
-15.252000,6.693000
-15.202000,6.743000
-15.202000,6.793000
-15.202000,6.843000
-15.152000,6.893000
-15.152000,6.943000
-15.102000,6.993000
-15.102000,7.043000
-15.102000,7.093000
-15.052000,7.143000
-15.052000,7.193000
-15.002000,7.243000
-15.002000,7.293000
-15.002000,7.343000
-14.952000,7.393000
-14.952000,7.443000
-14.902000,7.493000
-14.902000,7.543000
-14.852000,7.593000
-14.852000,7.643000
-14.852000,7.693000
-14.852000,7.743000
-14.802000,7.793000
-14.802000,7.843000
-14.752000,7.893000
-14.752000,7.943000
-14.752000,7.993000
-14.702000,8.043000
-14.702000,8.093000
-14.702000,8.143000
-14.652000,8.193000
-14.652000,8.243000
-14.602000,8.293000
-14.602000,8.343000
-14.602000,8.393000
-14.552000,8.443000
-14.552000,8.493000
-14.502000,8.493000
-14.452000,8.493000
-14.402000,8.493000
-14.352000,8.493000
-14.302000,8.493000
-14.252000,8.493000
-14.202000,8.493000
-14.152000,8.493000
-14.102000,8.493000
-14.052000,8.443000
-14.002000,8.443000
-13.952000,8.393000
-13.902000,8.393000
-13.852000,8.343000
-13.802000,8.343000
-13.752000,8.293000
-13.702000,8.293000
-13.652000,8.293000
-13.602000,8.243000
-13.552000,8.243000
-13.502000,8.193000
-13.452000,8.193000
-13.402000,8.193000
-13.352000,8.143000
-13.302000,8.143000
-13.252000,8.093000
-13.202000,8.093000
-13.152000,8.093000
-13.102000,8.043000
-13.052000,8.043000
-13.002000,7.993000
-12.952000,7.993000
-12.902000,7.993000
-12.852000,7.943000
-12.802000,7.943000
-12.752000,7.943000
-12.702000,7.893000
-12.652000,7.893000
-12.602000,7.843000
-12.552000,7.843000
-12.502000,7.843000
-12.452000,7.793000
-12.402000,7.793000
-12.352000,7.743000
-12.302000,7.743000
-12.252000,7.743000
-12.202000,7.693000
-12.152000,7.693000
-12.102000,7.643000
-12.052000,7.643000
-12.002000,7.593000
-11.952000,7.593000
-11.902000,7.543000
-11.852000,7.543000
-11.802000,7.543000
-11.752000,7.493000
-11.702000,7.493000
-11.652000,7.443000
-11.602000,7.443000
-11.552000,7.443000
-11.502000,7.393000
-11.452000,7.393000
-11.402000,7.393000
-11.352000,7.343000
-11.302000,7.343000
-11.252000,7.293000
-11.202000,7.293000
-11.152000,7.293000
-11.102000,7.243000
-11.052000,7.243000
-11.002000,7.193000
-10.952000,7.193000
-10.902000,7.193000
-10.852000,7.143000
-10.802000,7.143000
-10.752000,7.143000
-10.702000,7.093000
-10.652000,7.093000
-10.602000,7.093000
-10.552000,7.043000
-10.502000,7.043000
-10.452000,7.043000
