x_m,y_m
-1.474000,3.404000
-1.474000,3.354000
-1.474000,3.304000
-1.474000,3.254000
-1.474000,3.204000
-1.474000,3.154000
-1.474000,3.104000
-1.474000,3.054000
-1.474000,3.004000
-1.474000,2.954000
-1.474000,2.904000
-1.474000,2.854000
-1.474000,2.804000
-1.474000,2.754000
-1.474000,2.704000
-1.474000,2.654000
-1.424000,2.604000
-1.424000,2.554000
-1.424000,2.504000
-1.424000,2.454000
-1.424000,2.404000
-1.424000,2.354000
-1.424000,2.304000
-1.424000,2.254000
-1.424000,2.204000
-1.424000,2.154000
-1.424000,2.104000
-1.424000,2.054000
-1.424000,2.004000
-1.424000,1.954000
-1.424000,1.904000
-1.424000,1.854000
-1.424000,1.804000
-1.424000,1.754000
-1.474000,1.704000
-1.474000,1.654000
-1.474000,1.604000
-1.474000,1.554000
-1.474000,1.504000
-1.524000,1.454000
-1.524000,1.404000
-1.524000,1.354000
-1.574000,1.304000
-1.574000,1.254000
-1.624000,1.204000
-1.624000,1.154000
-1.624000,1.104000
-1.624000,1.054000
-1.624000,1.004000
-1.624000,0.954000
-1.624000,0.904000
-1.624000,0.854000
-1.674000,0.854000
-1.724000,0.854000
-1.774000,0.854000
-1.824000,0.804000
-1.874000,0.754000
-1.924000,0.704000
-1.924000,0.654000
-1.924000,0.604000
-1.924000,0.554000
-1.924000,0.504000
-1.924000,0.454000
-1.924000,0.404000
-1.974000,0.354000
-1.974000,0.304000
-2.024000,0.304000
-2.074000,0.304000
-2.124000,0.304000
-2.174000,0.304000
-2.224000,0.254000
-2.274000,0.204000
-2.324000,0.204000
-2.374000,0.204000
-2.424000,0.204000
-2.474000,0.204000
-2.524000,0.154000
-2.524000,0.104000
-2.574000,0.054000
-2.524000,0.004000
-2.474000,0.004000
-2.424000,-0.046000
-2.374000,-0.096000
-2.324000,-0.096000
-2.274000,-0.096000
-2.224000,-0.096000
-2.174000,-0.096000
-2.174000,-0.146000
-2.174000,-0.196000
-2.174000,-0.246000
-2.174000,-0.296000
-2.174000,-0.346000
-2.174000,-0.396000
-2.174000,-0.446000
-2.174000,-0.496000
-2.124000,-0.546000
-2.074000,-0.596000
-2.024000,-0.596000
-1.974000,-0.596000
-1.924000,-0.596000
-1.874000,-0.596000
-1.824000,-0.646000
-1.774000,-0.696000
-1.774000,-0.746000
-1.724000,-0.796000
-1.674000,-0.846000
-1.674000,-0.896000
-1.624000,-0.946000
-1.574000,-0.996000
-1.574000,-1.046000
-1.524000,-1.096000
-1.474000,-1.146000
-1.474000,-1.196000
-1.424000,-1.246000
-1.424000,-1.296000
-1.424000,-1.346000
-1.424000,-1.396000
-1.424000,-1.446000
-1.424000,-1.496000
-1.424000,-1.546000
-1.424000,-1.596000
-1.374000,-1.646000
-1.324000,-1.646000
-1.274000,-1.646000
-1.224000,-1.646000
-1.174000,-1.646000
-1.124000,-1.646000
-1.074000,-1.646000
-1.024000,-1.646000
-0.974000,-1.646000
-0.924000,-1.696000
-0.874000,-1.696000
-0.824000,-1.746000
-0.774000,-1.746000
-0.724000,-1.796000
-0.674000,-1.796000
-0.624000,-1.846000
-0.574000,-1.846000
-0.524000,-1.846000
-0.474000,-1.846000
