x_m,y_m
12.476000,0.204000
12.476000,0.154000
12.476000,0.104000
12.476000,0.054000
12.476000,0.004000
12.476000,-0.046000
12.476000,-0.096000
12.476000,-0.146000
12.476000,-0.196000
12.476000,-0.246000
12.476000,-0.296000
12.476000,-0.346000
12.476000,-0.396000
12.476000,-0.446000
12.476000,-0.496000
12.476000,-0.546000
12.476000,-0.596000
12.476000,-0.646000
12.476000,-0.696000
12.476000,-0.746000
12.476000,-0.796000
12.476000,-0.846000
12.476000,-0.896000
12.476000,-0.946000
12.476000,-0.996000
12.476000,-1.046000
12.476000,-1.096000
12.476000,-1.146000
12.476000,-1.196000
12.476000,-1.246000
12.476000,-1.296000
12.476000,-1.346000
12.476000,-1.396000
12.476000,-1.446000
12.476000,-1.496000
12.476000,-1.546000
12.476000,-1.596000
12.476000,-1.646000
12.476000,-1.696000
12.476000,-1.746000
12.476000,-1.796000
12.476000,-1.846000
12.476000,-1.896000
12.476000,-1.946000
12.476000,-1.996000
12.476000,-2.046000
12.476000,-2.096000
12.476000,-2.146000
12.476000,-2.196000
12.476000,-2.246000
12.476000,-2.296000
12.476000,-2.346000
12.426000,-2.346000
12.376000,-2.346000
12.326000,-2.346000
12.276000,-2.346000
12.226000,-2.346000
12.176000,-2.346000
12.126000,-2.346000
12.076000,-2.346000
12.026000,-2.346000
11.976000,-2.346000
11.926000,-2.346000
11.876000,-2.346000
11.826000,-2.346000
11.776000,-2.346000
11.726000,-2.346000
11.676000,-2.346000
11.626000,-2.346000
11.576000,-2.346000
11.526000,-2.346000
11.476000,-2.346000
11.426000,-2.346000
11.376000,-2.346000
11.326000,-2.346000
11.276000,-2.346000
11.226000,-2.346000
11.176000,-2.346000
11.126000,-2.346000
11.076000,-2.346000
11.026000,-2.346000
10.976000,-2.346000
10.926000,-2.346000
10.876000,-2.346000
10.826000,-2.346000
10.776000,-2.346000
10.726000,-2.346000
10.676000,-2.346000
10.626000,-2.346000
10.576000,-2.346000
10.526000,-2.346000
10.476000,-2.346000
10.426000,-2.346000
10.376000,-2.346000
10.326000,-2.346000
10.276000,-2.346000
10.226000,-2.346000
10.176000,-2.346000
10.126000,-2.346000
10.076000,-2.346000
10.026000,-2.346000
9.976000,-2.346000
9.926000,-2.346000
9.876000,-2.346000
9.826000,-2.346000
9.776000,-2.346000
9.726000,-2.346000
9.676000,-2.346000
9.626000,-2.346000
9.576000,-2.346000
9.526000,-2.346000
9.476000,-2.346000
9.426000,-2.346000
9.376000,-2.346000
9.326000,-2.346000
9.276000,-2.346000
9.226000,-2.346000
9.176000,-2.346000
9.126000,-2.346000
9.076000,-2.346000
9.026000,-2.346000
8.976000,-2.346000
8.926000,-2.346000
8.876000,-2.346000
8.826000,-2.346000
8.776000,-2.346000
8.726000,-2.346000
8.676000,-2.346000
8.626000,-2.346000
8.576000,-2.346000
8.526000,-2.346000
8.476000,-2.346000
8.426000,-2.346000
8.376000,-2.346000
8.326000,-2.346000
8.276000,-2.346000
8.226000,-2.346000
8.176000,-2.346000
8.126000,-2.346000
8.076000,-2.346000
8.026000,-2.346000
7.976000,-2.346000
7.926000,-2.346000
7.876000,-2.346000
7.826000,-2.346000
7.776000,-2.346000
7.726000,-2.346000
7.676000,-2.346000
7.626000,-2.346000
7.576000,-2.346000
7.526000,-2.346000
7.476000,-2.346000
7.426000,-2.346000
7.376000,-2.346000
7.326000,-2.346000
7.276000,-2.346000
7.226000,-2.346000
7.176000,-2.346000
7.126000,-2.346000
7.076000,-2.346000
7.026000,-2.346000
6.976000,-2.346000
6.926000,-2.346000
6.876000,-2.346000
6.826000,-2.346000
6.776000,-2.346000
6.726000,-2.346000
6.676000,-2.346000
6.626000,-2.346000
6.576000,-2.346000
6.526000,-2.346000
6.476000,-2.346000
6.426000,-2.346000
6.376000,-2.346000
6.326000,-2.346000
6.276000,-2.346000
6.226000,-2.346000
6.176000,-2.346000
